page_id,is_success,count,category_count,error_count,alert_count,contrast_count,error_alt_missing,error_alt_link_missing,error_alt_spacer_missing,error_label_missing,error_link_empty,error_aria_reference_broken,alert_alt_duplicate,alert_label_orphaned,alert_link_internal_broken,alert_link_suspicious,alert_link_redundant,alert_noscript,alert_tabindex,alert_text_small,alert_title_redundant,contrast_contrast,error_button_empty,error_link_skip_broken,alert_alt_suspicious,alert_heading_skipped,alert_link_pdf,alert_youtube_video,error_alt_input_missing,error_aria_menu_broken,alert_legend_missing,alert_event_handler,alert_alt_long,error_label_empty,alert_heading_possible,alert_link_excel,alert_alt_redundant,alert_table_layout,alert_h1_missing,alert_underline,error_label_multiple,error_heading_empty,alert_label_title,alert_audio_video,alert_select_missing_label,alert_html5_video_audio,alert_fieldset_missing,alert_heading_missing,alert_region_missing,error_th_empty,alert_image_title,alert_link_powerpoint,error_language_missing,alert_text_justified,alert_javascript_jumpmenu,alert_accesskey,alert_link_word,alert_list_possible,alert_flash,error_meta_refresh,alert_plugin,error_title_invalid,error_alt_map_missing,alert_link_document,error_alt_area_missing,alert_longdesc,alert_table_caption_possible,error_marquee,error_longdesc_invalid
188_home,True,29,11,4,25,0,,,,3.0,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,12.0,,,,1.0,4.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
192_home,True,43,10,3,39,1,1.0,,,,,,,,1.0,,4.0,,,,2.0,1.0,2.0,,,1.0,25.0,,,,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
194_home,True,16,6,0,16,0,,,,,,,,,,2.0,7.0,3.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
196_home,True,27,7,8,19,0,3.0,5.0,,,,,,,,1.0,14.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197_home,True,53,12,1,50,2,,,,,,,1.0,,,1.0,26.0,1.0,,6.0,5.0,2.0,1.0,,,4.0,1.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200_home,True,288,16,9,271,8,,,,4.0,1.0,1.0,,,1.0,1.0,38.0,,,2.0,209.0,8.0,1.0,,,2.0,,,,,,,12.0,,4.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
202_home,True,7,4,0,7,0,,,,,,,,,,,3.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
204_home,True,57,12,1,55,1,,,,,,,1.0,,,1.0,25.0,1.0,,6.0,5.0,1.0,1.0,,,4.0,1.0,,,,,,7.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207_home,True,70,13,8,59,3,5.0,,,,1.0,,1.0,1.0,,1.0,2.0,,,19.0,29.0,3.0,,,,,,,,,,,,,,,,4.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
210_home,True,13,6,6,7,0,,,4.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
217_home,True,89,11,19,55,15,,,,1.0,17.0,,,,,,44.0,2.0,,2.0,,15.0,,,,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218_home,True,15,7,6,9,0,,,4.0,1.0,,,,,,2.0,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
219_home,True,7,1,0,7,0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220_home,True,48,12,1,45,2,,,,,,,1.0,,,1.0,22.0,1.0,,6.0,5.0,2.0,1.0,,,4.0,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221_home,True,129,18,13,115,1,1.0,2.0,2.0,1.0,4.0,3.0,4.0,26.0,1.0,,8.0,3.0,11.0,1.0,56.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225_home,True,17,9,7,10,0,1.0,,4.0,1.0,,,,,,1.0,4.0,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
226_home,True,7,1,0,7,0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227_home,True,204,18,8,169,27,,1.0,,,4.0,,4.0,,,2.0,2.0,1.0,1.0,5.0,96.0,27.0,,,7.0,2.0,,,,1.0,,,14.0,,,,29.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230_home,True,144,11,19,85,40,,,,1.0,17.0,,,,,,74.0,2.0,,2.0,,40.0,,,,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231_home,True,41,9,18,15,8,1.0,,,1.0,15.0,,,,,,4.0,2.0,,,5.0,8.0,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
232_home,True,11,4,5,6,0,5.0,,,,,,,,,,4.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234_home,True,59,13,1,56,2,,,,,,,1.0,,,1.0,26.0,1.0,,6.0,5.0,2.0,1.0,,,4.0,1.0,,,,,,7.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236_home,True,6,1,0,6,0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238_home,True,9,3,0,9,0,,,,,,,,,,,6.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
239_home,True,48,10,12,33,3,,7.0,,,2.0,,,,,2.0,14.0,1.0,,,12.0,3.0,3.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246_home,True,46,14,1,43,2,,,,,,,1.0,,,1.0,16.0,1.0,,6.0,5.0,2.0,1.0,,,4.0,1.0,1.0,,,,,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247_home,True,10,3,0,10,0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248_home,True,12,4,0,12,0,,,,,,,,,,,1.0,,,,,,,,2.0,,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
249_home,True,186,11,20,109,57,,,,1.0,18.0,,,,,,98.0,2.0,,2.0,,57.0,,,,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253_home,True,16,10,2,14,0,1.0,,,,1.0,,2.0,,,1.0,3.0,3.0,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
255_home,True,51,12,1,48,2,,,,,,,1.0,,,1.0,25.0,1.0,,6.0,5.0,2.0,1.0,,,4.0,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257_home,True,145,12,31,73,41,1.0,23.0,,4.0,,,,6.0,,5.0,55.0,,,,,41.0,,,,2.0,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
258_home,True,8,3,2,6,0,,2.0,,,,,,,,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259_home,True,62,12,23,19,20,,3.0,2.0,1.0,17.0,,,,,1.0,5.0,2.0,,6.0,,20.0,,,,2.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
263_home,True,52,12,1,51,0,,,,,,,1.0,,,1.0,19.0,1.0,,6.0,5.0,,1.0,,,5.0,1.0,5.0,,,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268_home,True,19,11,3,15,1,,,2.0,,,,4.0,,1.0,,1.0,3.0,,,,1.0,,,1.0,,,,,,,,,,,,3.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
270_home,True,42,11,1,39,2,,,,,,,1.0,,,2.0,17.0,1.0,,6.0,5.0,2.0,1.0,,,3.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271_home,True,7,4,0,7,0,,,,,,,,,,,1.0,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
272_home,True,19,7,4,15,0,,4.0,,,,,,,,,6.0,2.0,,3.0,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273_home,True,52,11,22,18,12,,2.0,2.0,1.0,17.0,,,,,1.0,5.0,2.0,,6.0,,12.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
277_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280_home,True,48,12,1,45,2,,,,,,,1.0,,,2.0,21.0,1.0,,2.0,5.0,2.0,1.0,,,4.0,1.0,,,,,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283_home,True,15,7,0,14,1,,,,,,,,,,1.0,6.0,3.0,,,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
290_home,True,40,10,1,39,0,,,,,,,,,1.0,,10.0,1.0,,6.0,5.0,,1.0,,1.0,9.0,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
294_home,True,50,12,1,47,2,,,,,,,1.0,,,1.0,24.0,1.0,,6.0,5.0,2.0,1.0,,,4.0,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295_home,True,20,9,3,17,0,,,2.0,,,,5.0,,1.0,,5.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
297_home,True,23,10,5,18,0,,,2.0,,2.0,1.0,1.0,,,2.0,8.0,1.0,,,,,,,,2.0,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301_home,True,173,10,18,153,2,1.0,11.0,,,2.0,,,,,139.0,8.0,,,,5.0,2.0,3.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
302_home,True,51,13,1,48,2,,,,,,,1.0,,,1.0,23.0,1.0,,6.0,5.0,2.0,1.0,,,4.0,1.0,,,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303_home,True,133,11,20,79,34,,,,1.0,18.0,,,,,,68.0,2.0,,2.0,,34.0,,,,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305_home,True,35,11,10,23,2,,3.0,,,5.0,,,,,,12.0,2.0,,1.0,,2.0,,,,1.0,,,,,,,5.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
306_home,True,116,11,20,67,29,,,,1.0,18.0,,,,,,56.0,2.0,,2.0,,29.0,,,,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307_home,True,240,19,30,188,22,14.0,7.0,,,2.0,,1.0,1.0,,1.0,15.0,,,116.0,41.0,22.0,5.0,,,6.0,1.0,,,,,1.0,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308_home,True,33,11,1,32,0,,,,,,,,,1.0,1.0,6.0,1.0,,6.0,5.0,,1.0,,2.0,5.0,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
309_home,True,70,12,1,68,1,,,,,,,1.0,,,1.0,34.0,1.0,,6.0,5.0,1.0,1.0,,,5.0,5.0,,,,,,6.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311_home,True,36,11,1,35,0,,,,,,,,,1.0,1.0,9.0,1.0,,6.0,5.0,,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
312_home,True,7,3,0,7,0,,,,,,,,,,,1.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
315_home,True,381,16,15,360,6,,,,4.0,2.0,,,,,,10.0,2.0,,3.0,331.0,6.0,1.0,,1.0,7.0,,,,,,,,3.0,2.0,,,,,,3.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
318_home,True,31,12,7,20,4,1.0,,,2.0,2.0,,,1.0,,,11.0,4.0,,,,4.0,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320_home,True,115,16,44,71,0,9.0,15.0,,6.0,8.0,,,6.0,,1.0,24.0,3.0,,16.0,,,6.0,,1.0,3.0,1.0,,,,,11.0,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
324_home,True,18,4,9,9,0,9.0,,,,,,,,,,7.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325_home,True,11,4,0,11,0,,,,,,,,,,,5.0,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
327_home,True,160,19,14,143,3,1.0,2.0,2.0,1.0,4.0,3.0,7.0,29.0,1.0,5.0,13.0,3.0,11.0,1.0,65.0,3.0,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
330_home,True,6,3,0,6,0,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
331_home,True,101,14,11,89,1,1.0,,2.0,1.0,4.0,3.0,4.0,19.0,1.0,,7.0,3.0,11.0,1.0,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334_home,True,9,3,0,9,0,,,,,,,,,,,,7.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337_home,True,6,4,0,6,0,,,,,,,,,,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
342_home,True,51,13,1,48,2,,,,,,,1.0,,,1.0,24.0,1.0,,6.0,5.0,2.0,1.0,,,4.0,1.0,,,,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343_home,True,30,14,5,21,4,,3.0,1.0,1.0,,,,,,1.0,12.0,1.0,,,1.0,4.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
344_home,True,22,11,4,18,0,,,,3.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,6.0,,,,1.0,4.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
346_home,True,226,11,20,133,73,,,,1.0,18.0,,,,,,122.0,2.0,,2.0,,73.0,,,,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347_home,True,62,10,19,38,5,,,,1.0,17.0,,,,,,29.0,2.0,,,,5.0,,,,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349_home,True,301,13,8,293,0,,,,1.0,5.0,,,,1.0,2.0,3.0,1.0,,,280.0,,,,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
350_home,True,95,9,5,48,42,,,,,4.0,,,,,,11.0,2.0,,25.0,1.0,42.0,,,,,,,,,,,8.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354_home,True,5,1,0,5,0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355_home,True,31,11,1,30,0,,,,,,,,,1.0,1.0,4.0,1.0,,6.0,5.0,,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
358_home,True,36,15,19,16,1,,,,3.0,2.0,,,,1.0,,6.0,1.0,,2.0,2.0,1.0,2.0,,1.0,2.0,,,,,,,,3.0,,,,,,1.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
359_home,True,244,11,6,55,183,,,,,4.0,1.0,,,,4.0,2.0,,,,42.0,183.0,,,,1.0,,,,,1.0,4.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
362_home,True,51,11,23,18,10,,3.0,2.0,1.0,17.0,,,,,1.0,5.0,2.0,,6.0,,10.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
363_home,True,12,8,4,6,2,1.0,,,,,,,,,,1.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366_home,True,105,15,12,92,1,1.0,1.0,2.0,1.0,4.0,3.0,8.0,10.0,1.0,,11.0,,11.0,1.0,46.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
367_home,True,174,14,22,150,2,8.0,4.0,2.0,,5.0,2.0,,,,2.0,25.0,2.0,,2.0,97.0,2.0,,,,19.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
369_home,True,10,3,0,10,0,,,,,,,,,,,6.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
370_home,True,34,12,10,22,2,,,2.0,,,,,2.0,1.0,,3.0,3.0,,5.0,,2.0,,,,1.0,,,,,2.0,,,7.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
373_home,True,257,16,9,226,22,2.0,,,2.0,,1.0,2.0,1.0,4.0,8.0,2.0,1.0,,13.0,188.0,22.0,4.0,,,3.0,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375_home,True,33,6,11,22,0,9.0,2.0,,,,,,,,,11.0,2.0,,,,,,,,2.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380_home,True,198,20,12,185,1,1.0,1.0,2.0,1.0,4.0,3.0,4.0,35.0,1.0,4.0,9.0,2.0,11.0,1.0,112.0,1.0,,,,,3.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381_home,True,95,9,5,44,46,,,,,4.0,,,,,,9.0,2.0,,29.0,1.0,46.0,,,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383_home,True,20,6,6,14,0,6.0,,,,,,,,,,6.0,2.0,,,,,,,,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385_home,True,33,11,1,32,0,,,,,,,,,1.0,1.0,6.0,1.0,,6.0,5.0,,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
386_home,True,107,20,22,84,1,1.0,10.0,2.0,1.0,4.0,3.0,4.0,19.0,1.0,2.0,11.0,4.0,11.0,1.0,25.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
389_home,True,189,18,8,159,22,,1.0,,,4.0,,4.0,,,1.0,2.0,1.0,1.0,5.0,95.0,22.0,,,5.0,2.0,,,,1.0,,,9.0,,,,30.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390_home,True,32,9,7,19,6,5.0,,,,,,,,,,3.0,,,,1.0,6.0,,,,,10.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,
391_home,True,13,4,0,13,0,,,,,,,,,,,9.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
392_home,True,16,4,0,16,0,,,,,,,,,,,10.0,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
393_home,True,253,11,19,149,85,,,,1.0,17.0,,,,,,138.0,2.0,,2.0,,85.0,,,,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401_home,True,177,13,3,156,18,,2.0,,,,,,,,29.0,63.0,,,8.0,44.0,18.0,,,,,,,,,,,,,,,1.0,7.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
402_home,True,42,11,3,35,4,,2.0,,,,,,,,1.0,10.0,1.0,,6.0,6.0,4.0,1.0,,,4.0,2.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403_home,True,4,2,0,4,0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
404_home,True,50,10,1,45,4,,,,,1.0,,1.0,1.0,,,3.0,,,12.0,23.0,4.0,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
405_home,True,54,12,6,43,5,1.0,,,,4.0,1.0,9.0,,,,14.0,4.0,,5.0,5.0,5.0,,,2.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407_home,True,102,17,11,90,1,1.0,,2.0,1.0,4.0,3.0,2.0,21.0,1.0,2.0,9.0,2.0,11.0,1.0,38.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408_home,True,30,11,4,26,0,,,,3.0,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,13.0,,,,1.0,4.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
410_home,True,131,17,16,111,4,1.0,2.0,2.0,1.0,7.0,3.0,,27.0,2.0,2.0,5.0,2.0,15.0,1.0,55.0,4.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412_home,True,57,12,2,53,2,,,,1.0,,,,,,2.0,14.0,1.0,,6.0,6.0,2.0,1.0,,,6.0,10.0,,,,,,7.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
415_home,True,100,17,11,88,1,1.0,,2.0,1.0,4.0,3.0,4.0,21.0,1.0,,11.0,3.0,11.0,1.0,32.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418_home,True,45,9,1,42,2,,,,,,,,,,2.0,15.0,1.0,,6.0,6.0,2.0,1.0,,,8.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420_home,True,170,14,12,158,0,1.0,1.0,2.0,1.0,4.0,3.0,,43.0,1.0,,11.0,2.0,11.0,1.0,84.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422_home,True,27,9,9,18,0,2.0,,,,6.0,1.0,,,,3.0,3.0,1.0,,4.0,2.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423_home,True,18,7,1,17,0,,,,,,,2.0,,,1.0,3.0,3.0,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
424_home,True,11,4,0,11,0,,,,,,,,,,,1.0,,,1.0,,,,,,,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
426_home,True,8,3,0,8,0,,,,,,,,,,,1.0,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428_home,True,26,7,1,25,0,,1.0,,,,,,,,,10.0,2.0,,,,,,,1.0,2.0,,4.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429_home,True,63,10,20,38,5,,,,1.0,18.0,,,,,,29.0,2.0,,,,5.0,,,,2.0,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433_home,True,29,11,10,17,2,,,2.0,,,,,2.0,1.0,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,7.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
435_home,True,42,8,3,34,5,,,,,,,10.0,,,,17.0,2.0,,2.0,,5.0,3.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436_home,True,48,11,1,45,2,,,,,,,,,,1.0,13.0,1.0,,6.0,5.0,2.0,1.0,,,6.0,1.0,,,,,,8.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
438_home,True,42,6,12,30,0,11.0,1.0,,,,,,,,,13.0,2.0,,,,,,,,2.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441_home,True,51,12,22,19,10,,2.0,2.0,1.0,17.0,,,,,1.0,5.0,2.0,,6.0,,10.0,,,,2.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
442_home,True,7,3,0,7,0,,,,,,,,,,1.0,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443_home,True,32,11,1,31,0,,,,,,,,,1.0,1.0,6.0,1.0,,6.0,5.0,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
447_home,True,50,9,1,47,2,,,,,,,,,,1.0,21.0,1.0,,6.0,6.0,2.0,1.0,,,7.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
