id,source_id,date_added
3602,dc_1891,11-29-2023
3603,dc_1637,11-29-2023
3604,dc_1947,11-29-2023
3605,dc_3995,11-29-2023
3606,dc_1962,11-29-2023
3607,dc_4027,11-29-2023
3608,dc_4030,11-29-2023
3609,dc_3567,11-29-2023
3610,dc_1301,11-29-2023
3611,dc_1346,11-29-2023
3612,dc_3253,11-29-2023
3613,dc_3279,11-29-2023
3614,dc_1540,11-29-2023
3615,dc_5471,11-29-2023
3616,dc_5490,11-29-2023
3617,dc_1892,11-29-2023
3618,dc_3745,11-29-2023
3619,dc_4870,11-29-2023
3620,dc_3860,11-29-2023
3621,dc_1102,11-29-2023
3622,dc_6523,11-29-2023
3623,dc_4763,11-29-2023
3624,dc_3506,11-29-2023
3625,dc_4333,11-29-2023
3626,dc_496,11-29-2023
3627,dc_763,11-29-2023
3628,dc_3862,11-29-2023
3629,dc_3159,11-29-2023
3630,dc_623,11-29-2023
3631,dc_5793,11-29-2023
3632,dc_5548,11-29-2023
3633,dc_5565,11-29-2023
3634,dc_6422,11-29-2023
3635,dc_6471,11-29-2023
3636,dc_6542,11-29-2023
3637,dc_6550,11-29-2023
3638,dc_6567,11-29-2023
3639,dc_6058,11-29-2023
3640,dc_6349,11-29-2023
3641,dc_6350,11-29-2023
3642,dc_6864,11-29-2023
3643,dc_6611,11-29-2023
3644,dc_6366,11-29-2023
3645,dc_6389,11-29-2023
3646,dc_6645,11-29-2023
3647,dc_6651,11-29-2023
3648,dc_6911,11-29-2023
3649,dc_14,11-29-2023
3650,dc_4642,11-29-2023
3651,dc_52,11-29-2023
3652,dc_1080,11-29-2023
3653,dc_908,11-29-2023
3654,dc_4765,11-29-2023
3655,dc_955,11-29-2023
3656,dc_4540,11-29-2023
3657,dc_3628,11-29-2023
3658,dc_621,11-29-2023
3659,dc_681,11-29-2023
3660,dc_3499,11-29-2023
3661,dc_3254,11-29-2023
3662,dc_5091,11-29-2023
3663,dc_748,11-29-2023
3664,dc_752,11-29-2023
3665,dc_3076,11-29-2023
3666,dc_3406,11-29-2023
3667,dc_3171,11-29-2023
3668,dc_3478,11-29-2023
3669,dc_3329,11-29-2023
3670,dc_5314,11-29-2023
3671,dc_1565,11-29-2023
3672,dc_1594,11-29-2023
3673,dc_3184,11-29-2023
3674,dc_4749,11-29-2023
3675,dc_4115,11-29-2023
3676,dc_4133,11-29-2023
3677,dc_873,11-29-2023
3678,dc_885,11-29-2023
3679,dc_4486,11-29-2023
3680,dc_4999,11-29-2023
3681,dc_4751,11-29-2023
3682,dc_4517,11-29-2023
3683,dc_183,11-29-2023
3684,dc_4814,11-29-2023
3685,dc_236,11-29-2023
3686,dc_4589,11-29-2023
3687,dc_1129,11-29-2023
3688,dc_5265,11-29-2023
3689,dc_1170,11-29-2023
3690,dc_1212,11-29-2023
3691,dc_5867,11-29-2023
3692,dc_5874,11-29-2023
3693,dc_1318,11-29-2023
3694,dc_1387,11-29-2023
3695,dc_1402,11-29-2023
3696,dc_3234,11-29-2023
3697,dc_3248,11-29-2023
3698,dc_5790,11-29-2023
3699,dc_5593,11-29-2023
3700,dc_6145,11-29-2023
3701,dc_4381,11-29-2023
3702,dc_6685,11-29-2023
3703,dc_6717,11-29-2023
3704,dc_6467,11-29-2023
3705,dc_6728,11-29-2023
3706,dc_4947,11-29-2023
3707,dc_6757,11-29-2023
3708,dc_6265,11-29-2023
3709,dc_6782,11-29-2023
3710,dc_6553,11-29-2023
3711,dc_4793,11-29-2023
3712,dc_6585,11-29-2023
3713,dc_3772,11-29-2023
3714,dc_6590,11-29-2023
3715,dc_5074,11-29-2023
3716,dc_786,11-29-2023
3717,dc_4810,11-29-2023
3718,dc_4578,11-29-2023
3719,dc_3154,11-29-2023
3720,dc_1420,11-29-2023
3721,dc_1444,11-29-2023
3722,dc_5664,11-29-2023
3723,dc_5625,11-29-2023
3724,dc_5402,11-29-2023
3725,dc_6006,11-29-2023
3726,dc_1553,11-29-2023
3727,dc_1485,11-29-2023
3728,dc_1502,11-29-2023
3729,dc_5294,11-29-2023
3730,dc_541,11-29-2023
3731,dc_5159,11-29-2023
3732,dc_5107,11-29-2023
3733,dc_1783,11-29-2023
3734,dc_4859,11-29-2023
3735,dc_764,11-29-2023
3736,dc_5242,11-29-2023
3737,dc_4884,11-29-2023
3738,dc_1818,11-29-2023
3739,dc_3355,11-29-2023
3740,dc_4136,11-29-2023
3741,dc_1837,11-29-2023
3742,dc_4461,11-29-2023
3743,dc_4989,11-29-2023
3744,dc_4776,11-29-2023
3745,dc_3756,11-29-2023
3746,dc_1990,11-29-2023
3747,dc_627,11-29-2023
3748,dc_675,11-29-2023
3749,dc_728,11-29-2023
3750,dc_5915,11-29-2023
3751,dc_5253,11-29-2023
3752,dc_1174,11-29-2023
3753,dc_1225,11-29-2023
3754,dc_1226,11-29-2023
3755,dc_6003,11-29-2023
3756,dc_5854,11-29-2023
3757,dc_4912,11-29-2023
3758,dc_4752,11-29-2023
3759,dc_715,11-29-2023
3760,dc_1912,11-29-2023
3761,dc_3361,11-29-2023
3762,dc_3878,11-29-2023
3763,dc_3891,11-29-2023
3764,dc_1889,11-29-2023
3765,dc_3944,11-29-2023
3766,dc_1910,11-29-2023
3767,dc_1915,11-29-2023
3768,dc_1932,11-29-2023
3769,dc_3576,11-29-2023
3770,dc_3162,11-29-2023
3771,dc_3292,11-29-2023
3772,dc_5336,11-29-2023
3773,dc_5965,11-29-2023
3774,dc_3117,11-29-2023
3775,dc_6284,11-29-2023
3776,dc_1424,11-29-2023
3777,dc_3739,11-29-2023
3778,dc_1448,11-29-2023
3779,dc_5148,11-29-2023
3780,dc_909,11-29-2023
3781,dc_914,11-29-2023
3782,dc_4499,11-29-2023
3783,dc_922,11-29-2023
3784,dc_1715,11-29-2023
3785,dc_1721,11-29-2023
3786,dc_1722,11-29-2023
3787,dc_5080,11-29-2023
3788,dc_4583,11-29-2023
3789,dc_3075,11-29-2023
3790,dc_1490,11-29-2023
3791,dc_1494,11-29-2023
3792,dc_3064,11-29-2023
3793,dc_5609,11-29-2023
3794,dc_1280,11-29-2023
3795,dc_5399,11-29-2023
3796,dc_1591,11-29-2023
3797,dc_1603,11-29-2023
3798,dc_4100,11-29-2023
3799,dc_4623,11-29-2023
3800,dc_4151,11-29-2023
3801,dc_312,11-29-2023
3802,dc_839,11-29-2023
3803,dc_4201,11-29-2023
3804,dc_875,11-29-2023
3805,dc_4720,11-29-2023
3806,dc_889,11-29-2023
3807,dc_4269,11-29-2023
3808,dc_194,11-29-2023
3809,dc_3277,11-29-2023
3810,dc_4813,11-29-2023
3811,dc_4046,11-29-2023
3812,dc_4064,11-29-2023
3813,dc_4748,11-29-2023
3814,dc_1176,11-29-2023
3815,dc_1260,11-29-2023
3816,dc_3500,11-29-2023
3817,dc_787,11-29-2023
3818,dc_788,11-29-2023
3819,dc_792,11-29-2023
3820,dc_813,11-29-2023
3821,dc_347,11-29-2023
3822,dc_434,11-29-2023
3823,dc_1780,11-29-2023
3824,dc_1782,11-29-2023
3825,dc_4119,11-29-2023
3826,dc_5701,11-29-2023
3827,dc_5720,11-29-2023
3828,dc_5504,11-29-2023
3829,dc_539,11-29-2023
3830,dc_5154,11-29-2023
3831,dc_3911,11-29-2023
3832,dc_5089,11-29-2023
3833,dc_491,11-29-2023
3834,dc_5104,11-29-2023
3835,dc_5416,11-29-2023
3836,dc_1921,11-29-2023
3837,dc_4522,11-29-2023
3838,dc_750,11-29-2023
3839,dc_3615,11-29-2023
3840,dc_4920,11-29-2023
3841,dc_4432,11-29-2023
3842,dc_1113,11-29-2023
3843,dc_1201,11-29-2023
3844,dc_1000,11-29-2023
3845,dc_3335,11-29-2023
3846,dc_1360,11-29-2023
3847,dc_4500,11-29-2023
3848,dc_3859,11-29-2023
3849,dc_3658,11-29-2023
3850,dc_3740,11-29-2023
3851,dc_3493,11-29-2023
3852,dc_1458,11-29-2023
3853,dc_1469,11-29-2023
3854,dc_3830,11-29-2023
3855,dc_3417,11-29-2023
3856,dc_3043,11-29-2023
3857,dc_3067,11-29-2023
3858,dc_1313,11-29-2023
3859,dc_1584,11-29-2023
3860,dc_3051,11-29-2023
3861,dc_1253,11-29-2023
3862,dc_5748,11-29-2023
3863,dc_6949,11-29-2023
3864,dc_6005,11-29-2023
3865,dc_5435,11-29-2023
3866,dc_5491,11-29-2023
3867,dc_5241,11-29-2023
3868,dc_5589,11-29-2023
3869,dc_7427,11-29-2023
3870,dc_8196,11-29-2023
3871,dc_8752,11-29-2023
3872,dc_8019,11-29-2023
3873,dc_7766,11-29-2023
3874,dc_8022,11-29-2023
3875,dc_8024,11-29-2023
3876,dc_8025,11-29-2023
3877,dc_8029,11-29-2023
3878,dc_8030,11-29-2023
3879,dc_8034,11-29-2023
3880,dc_8042,11-29-2023
3881,dc_8047,11-29-2023
3882,dc_7804,11-29-2023
3883,dc_7808,11-29-2023
3884,dc_8075,11-29-2023
3885,dc_7823,11-29-2023
3886,dc_8099,11-29-2023
3887,dc_7845,11-29-2023
3888,dc_7847,11-29-2023
3889,dc_8107,11-29-2023
3890,dc_8108,11-29-2023
3891,dc_8109,11-29-2023
3892,dc_8113,11-29-2023
3893,dc_7675,11-29-2023
3894,dc_7692,11-29-2023
3895,dc_7697,11-29-2023
3896,dc_7455,11-29-2023
3897,dc_7974,11-29-2023
3898,dc_7465,11-29-2023
3899,dc_7721,11-29-2023
3900,dc_7722,11-29-2023
3901,dc_7724,11-29-2023
3902,dc_7983,11-29-2023
3903,dc_7477,11-29-2023
3904,dc_7479,11-29-2023
3905,dc_7481,11-29-2023
3906,dc_7737,11-29-2023
3907,dc_7487,11-29-2023
3908,dc_7745,11-29-2023
3909,dc_7492,11-29-2023
3910,dc_7493,11-29-2023
3911,dc_7750,11-29-2023
3912,dc_7753,11-29-2023
3913,dc_8013,11-29-2023
3914,dc_8014,11-29-2023
3915,dc_8017,11-29-2023
3916,dc_8281,11-29-2023
3917,dc_7770,11-29-2023
3918,dc_7789,11-29-2023
3919,dc_8045,11-29-2023
3920,dc_7535,11-29-2023
3921,dc_8049,11-29-2023
3922,dc_7556,11-29-2023
3923,dc_7564,11-29-2023
3924,dc_7833,11-29-2023
3925,dc_7587,11-29-2023
3926,dc_8106,11-29-2023
3927,dc_7597,11-29-2023
3928,dc_7611,11-29-2023
3929,dc_7867,11-29-2023
3930,dc_7873,11-29-2023
3931,dc_7880,11-29-2023
3932,dc_7631,11-29-2023
3933,dc_7632,11-29-2023
3934,dc_7383,11-29-2023
3935,dc_7644,11-29-2023
3936,dc_7900,11-29-2023
3937,dc_7392,11-29-2023
3938,dc_7668,11-29-2023
3939,dc_7670,11-29-2023
3940,dc_7680,11-29-2023
3941,dc_7940,11-29-2023
3942,dc_7174,11-29-2023
3943,dc_7175,11-29-2023
3944,dc_7948,11-29-2023
3945,dc_7183,11-29-2023
3946,dc_7191,11-29-2023
3947,dc_7959,11-29-2023
3948,dc_6938,11-29-2023
3949,dc_7203,11-29-2023
3950,dc_6954,11-29-2023
3951,dc_6956,11-29-2023
3952,dc_6962,11-29-2023
3953,dc_6968,11-29-2023
3954,dc_7229,11-29-2023
3955,dc_7236,11-29-2023
3956,dc_7249,11-29-2023
3957,dc_7524,11-29-2023
3958,dc_7023,11-29-2023
3959,dc_6515,11-29-2023
3960,dc_7029,11-29-2023
3961,dc_7037,11-29-2023
3962,dc_7038,11-29-2023
3963,dc_7049,11-29-2023
3964,dc_7317,11-29-2023
3965,dc_7319,11-29-2023
3966,dc_7327,11-29-2023
3967,dc_7855,11-29-2023
3968,dc_7895,11-29-2023
3969,dc_7128,11-29-2023
3970,dc_6473,11-29-2023
3971,dc_6796,11-29-2023
3972,dc_6809,11-29-2023
3973,dc_6572,11-29-2023
3974,dc_6347,11-29-2023
3975,dc_6351,11-29-2023
3976,dc_6106,11-29-2023
3977,dc_6396,11-29-2023
3978,dc_6673,11-29-2023
3979,dc_6182,11-29-2023
3980,dc_6202,11-29-2023
3981,dc_6751,11-29-2023
3982,dc_6753,11-29-2023
3983,dc_5232,11-29-2023
3984,dc_6259,11-29-2023
3985,dc_6776,11-29-2023
3986,dc_6781,11-29-2023
3987,dc_4784,11-29-2023
3988,dc_4794,11-29-2023
3989,dc_6593,11-29-2023
3990,dc_6621,11-29-2023
3991,dc_6879,11-29-2023
3992,dc_6885,11-29-2023
3993,dc_6632,11-29-2023
3994,dc_3840,11-29-2023
3995,dc_1856,11-29-2023
3996,dc_4957,11-29-2023
3997,dc_3702,11-29-2023
3998,dc_3717,11-29-2023
3999,dc_3727,11-29-2023
4000,dc_3735,11-29-2023
4001,dc_3769,11-29-2023
4002,dc_1986,11-29-2023
4003,dc_1988,11-29-2023
4004,dc_3786,11-29-2023
4005,dc_2021,11-29-2023
4006,dc_3828,11-29-2023
4007,dc_3584,11-29-2023
4008,dc_3350,11-29-2023
4009,dc_3606,11-29-2023
4010,dc_3906,11-29-2023
4011,dc_3923,11-29-2023
4012,dc_1629,11-29-2023
4013,dc_1672,11-29-2023
4014,dc_3723,11-29-2023
4015,dc_1937,11-29-2023
4016,dc_3993,11-29-2023
4017,dc_3999,11-29-2023
4018,dc_2003,11-29-2023
4019,dc_3545,11-29-2023
4020,dc_3831,11-29-2023
4021,dc_5158,11-29-2023
4022,dc_4679,11-29-2023
4023,dc_5229,11-29-2023
4024,dc_124,11-29-2023
4025,dc_4733,11-29-2023
4026,dc_900,11-29-2023
4027,dc_1687,11-29-2023
4028,dc_921,11-29-2023
4029,dc_4777,11-29-2023
4030,dc_1730,11-29-2023
4031,dc_1731,11-29-2023
4032,dc_4097,11-29-2023
4033,dc_4103,11-29-2023
4034,dc_4113,11-29-2023
4035,dc_4116,11-29-2023
4036,dc_4658,11-29-2023
4037,dc_4148,11-29-2023
4038,dc_4700,11-29-2023
4039,dc_894,11-29-2023
4040,dc_927,11-29-2023
4041,dc_4002,11-29-2023
4042,dc_4045,11-29-2023
4043,dc_4076,11-29-2023
4044,dc_4614,11-29-2023
4045,dc_814,11-29-2023
4046,dc_1098,11-29-2023
4047,dc_4715,11-29-2023
4048,dc_450,11-29-2023
4049,dc_529,11-29-2023
4050,dc_4881,11-29-2023
4051,dc_4901,11-29-2023
4052,dc_4406,11-29-2023
4053,dc_938,11-29-2023
4054,dc_4782,11-29-2023
4055,dc_4304,11-29-2023
4056,dc_502,11-29-2023
4057,dc_662,11-29-2023
4058,dc_4258,11-29-2023
4059,dc_688,11-29-2023
4060,dc_4019,11-29-2023
4061,dc_4544,11-29-2023
4062,dc_4166,11-29-2023
4063,dc_1194,11-29-2023
4064,dc_942,11-29-2023
4065,dc_1317,11-29-2023
4066,dc_1368,11-29-2023
4067,dc_1401,11-29-2023
4068,dc_1446,11-29-2023
4069,dc_3763,11-29-2023
4070,dc_2014,11-29-2023
4071,dc_3034,11-29-2023
4072,dc_3036,11-29-2023
4073,dc_3071,11-29-2023
4074,dc_1571,11-29-2023
4075,dc_3132,11-29-2023
4076,dc_3473,11-29-2023
4077,dc_1130,11-29-2023
4078,dc_5733,11-29-2023
4079,dc_5384,11-29-2023
4080,dc_5465,11-29-2023
4081,dc_5584,11-29-2023
4082,dc_5289,11-29-2023
4083,dc_5598,11-29-2023
4084,dc_5545,11-29-2023
4085,dc_5431,11-29-2023
4086,dc_5280,11-29-2023
4087,dc_5714,11-29-2023
4088,dc_5250,11-29-2023
4089,dc_5267,11-29-2023
4090,dc_5781,11-29-2023
4091,dc_5789,11-29-2023
4092,dc_1217,11-29-2023
4093,dc_3011,11-29-2023
4094,dc_3104,11-29-2023
4095,dc_3119,11-29-2023
4096,dc_6323,11-29-2023
4097,dc_3916,11-29-2023
4098,dc_3170,11-29-2023
4099,dc_3484,11-29-2023
4100,dc_1506,11-29-2023
4101,dc_3056,11-29-2023
4102,dc_3854,11-29-2023
4103,dc_1468,11-29-2023
4104,dc_4026,11-29-2023
4105,dc_1319,11-29-2023
4106,dc_1330,11-29-2023
4107,dc_1347,11-29-2023
4108,dc_1371,11-29-2023
4109,dc_3165,11-29-2023
4110,dc_1399,11-29-2023
4111,dc_3451,11-29-2023
4112,dc_3245,11-29-2023
4113,dc_3278,11-29-2023
4114,dc_3870,11-29-2023
4115,dc_3876,11-29-2023
4116,dc_4162,11-29-2023
4117,dc_1100,11-29-2023
4118,dc_936,11-29-2023
4119,dc_713,11-29-2023
4120,dc_976,11-29-2023
4121,dc_1243,11-29-2023
4122,dc_1244,11-29-2023
4123,dc_3632,11-29-2023
4124,dc_669,11-29-2023
4125,dc_673,11-29-2023
4126,dc_677,11-29-2023
4127,dc_678,11-29-2023
4128,dc_3503,11-29-2023
4129,dc_741,11-29-2023
4130,dc_4604,11-29-2023
4131,dc_5172,11-29-2023
4132,dc_4407,11-29-2023
4133,dc_6733,11-29-2023
4134,dc_6520,11-29-2023
4135,dc_3767,11-29-2023
4136,dc_468,11-29-2023
4137,dc_4838,11-29-2023
4138,dc_487,11-29-2023
4139,dc_497,11-29-2023
4140,dc_755,11-29-2023
4141,dc_2041,11-29-2023
4142,dc_5113,11-29-2023
4143,dc_1791,11-29-2023
4144,dc_5449,11-29-2023
4145,dc_327,11-29-2023
4146,dc_1108,11-29-2023
4147,dc_4711,11-29-2023
4148,dc_360,11-29-2023
4149,dc_4547,11-29-2023
4150,dc_4594,11-29-2023
4151,dc_5708,11-29-2023
4152,dc_5731,11-29-2023
4153,dc_1760,11-29-2023
4154,dc_5762,11-29-2023
4155,dc_893,11-29-2023
4156,dc_4531,11-29-2023
4157,dc_4622,11-29-2023
4158,dc_4127,11-29-2023
4159,dc_4647,11-29-2023
4160,dc_856,11-29-2023
4161,dc_860,11-29-2023
4162,dc_4719,11-29-2023
4163,dc_884,11-29-2023
4164,dc_3980,11-29-2023
4165,dc_4772,11-29-2023
4166,dc_6322,11-29-2023
4167,dc_4021,11-29-2023
4168,dc_4035,11-29-2023
4169,dc_4090,11-29-2023
4170,dc_1220,11-29-2023
4171,dc_1560,11-29-2023
4172,dc_1575,11-29-2023
4173,dc_1380,11-29-2023
4174,dc_3052,11-29-2023
4175,dc_5622,11-29-2023
4176,dc_4368,11-29-2023
4177,dc_5180,11-29-2023
4178,dc_4441,11-29-2023
4179,dc_4702,11-29-2023
4180,dc_923,11-29-2023
4181,dc_1697,11-29-2023
4182,dc_1713,11-29-2023
4183,dc_1717,11-29-2023
4184,dc_1725,11-29-2023
4185,dc_1729,11-29-2023
4186,dc_5103,11-29-2023
4187,dc_4607,11-29-2023
4188,dc_1491,11-29-2023
4189,dc_3719,11-29-2023
4190,dc_1425,11-29-2023
4191,dc_4506,11-29-2023
4192,dc_3534,11-29-2023
4193,dc_1633,11-29-2023
4194,dc_3682,11-29-2023
4195,dc_3691,11-29-2023
4196,dc_3699,11-29-2023
4197,dc_3956,11-29-2023
4198,dc_1954,11-29-2023
4199,dc_1958,11-29-2023
4200,dc_1973,11-29-2023
4201,dc_2012,11-29-2023
4202,dc_3569,11-29-2023
4203,dc_1362,11-29-2023
4204,dc_3208,11-29-2023
4205,dc_3260,11-29-2023
4206,dc_3271,11-29-2023
4207,dc_5502,11-29-2023
4208,dc_5276,11-29-2023
4209,dc_5669,11-29-2023
4210,dc_4608,11-29-2023
4211,dc_3599,11-29-2023
4212,dc_1055,11-29-2023
4213,dc_4929,11-29-2023
4214,dc_4490,11-29-2023
4215,dc_711,11-29-2023
4216,dc_3969,11-29-2023
4217,dc_5769,11-29-2023
4218,dc_5791,11-29-2023
4219,dc_5624,11-29-2023
4220,dc_4893,11-29-2023
4221,dc_1825,11-29-2023
4222,dc_3365,11-29-2023
4223,dc_4902,11-29-2023
4224,dc_3625,11-29-2023
4225,dc_4412,11-29-2023
4226,dc_4942,11-29-2023
4227,dc_4444,11-29-2023
4228,dc_3678,11-29-2023
4229,dc_3706,11-29-2023
4230,dc_3732,11-29-2023
4231,dc_5049,11-29-2023
4232,dc_3514,11-29-2023
4233,dc_5053,11-29-2023
4234,dc_1983,11-29-2023
4235,dc_1985,11-29-2023
4236,dc_1992,11-29-2023
4237,dc_3532,11-29-2023
4238,dc_4313,11-29-2023
4239,dc_3835,11-29-2023
4240,dc_3629,11-29-2023
4241,dc_3933,11-29-2023
4242,dc_636,11-29-2023
4243,dc_2998,11-29-2023
4244,dc_744,11-29-2023
4245,dc_5932,11-29-2023
4246,dc_1143,11-29-2023
4247,dc_5556,11-29-2023
4248,dc_1564,11-29-2023
4249,dc_1567,11-29-2023
4250,dc_1326,11-29-2023
4251,dc_3129,11-29-2023
4252,dc_4495,11-29-2023
4253,dc_5129,11-29-2023
4254,dc_5175,11-29-2023
4255,dc_4764,11-29-2023
4256,dc_5063,11-29-2023
4257,dc_5064,11-29-2023
4258,dc_484,11-29-2023
4259,dc_4326,11-29-2023
4260,dc_4331,11-29-2023
4261,dc_499,11-29-2023
4262,dc_5466,11-29-2023
4263,dc_3429,11-29-2023
4264,dc_3464,11-29-2023
4265,dc_1503,11-29-2023
4266,dc_1504,11-29-2023
4267,dc_5428,11-29-2023
4268,dc_6656,11-29-2023
4269,dc_5183,11-29-2023
4270,dc_6208,11-29-2023
4271,dc_4934,11-29-2023
4272,dc_6747,11-29-2023
4273,dc_6762,11-29-2023
4274,dc_6510,11-29-2023
4275,dc_6258,11-29-2023
4276,dc_6276,11-29-2023
4277,dc_6278,11-29-2023
4278,dc_4781,11-29-2023
4279,dc_6582,11-29-2023
4280,dc_6076,11-29-2023
4281,dc_6620,11-29-2023
4282,dc_4317,11-29-2023
4283,dc_6624,11-29-2023
4284,dc_6627,11-29-2023
4285,dc_796,11-29-2023
4286,dc_592,11-29-2023
4287,dc_395,11-29-2023
4288,dc_418,11-29-2023
4289,dc_3096,11-29-2023
4290,dc_3111,11-29-2023
4291,dc_1616,11-29-2023
4292,dc_3667,11-29-2023
4293,dc_1470,11-29-2023
4294,dc_3833,11-29-2023
4295,dc_5713,11-29-2023
4296,dc_5738,11-29-2023
4297,dc_5757,11-29-2023
4298,dc_5777,11-29-2023
4299,dc_3391,11-29-2023
4300,dc_1365,11-29-2023
4301,dc_1378,11-29-2023
4302,dc_1388,11-29-2023
4303,dc_1395,11-29-2023
4304,dc_3311,11-29-2023
4305,dc_268,11-29-2023
4306,dc_4620,11-29-2023
4307,dc_4382,11-29-2023
4308,dc_836,11-29-2023
4309,dc_1114,11-29-2023
4310,dc_4699,11-29-2023
4311,dc_882,11-29-2023
4312,dc_895,11-29-2023
4313,dc_4488,11-29-2023
4314,dc_4514,11-29-2023
4315,dc_4550,11-29-2023
4316,dc_201,11-29-2023
4317,dc_5973,11-29-2023
4318,dc_5252,11-29-2023
4319,dc_1158,11-29-2023
4320,dc_5270,11-29-2023
4321,dc_1216,11-29-2023
4322,dc_3954,11-29-2023
4323,dc_4743,11-29-2023
4324,dc_706,11-29-2023
4325,dc_5312,11-29-2023
4326,dc_5379,11-29-2023
4327,dc_3889,11-29-2023
4328,dc_3123,11-29-2023
4329,dc_1175,11-29-2023
4330,dc_5284,11-29-2023
4331,dc_6716,11-29-2023
4332,dc_8023,11-29-2023
4333,dc_6499,11-29-2023
4334,dc_6541,11-29-2023
4335,dc_6040,11-29-2023
4336,dc_6055,11-29-2023
4337,dc_6343,11-29-2023
4338,dc_6344,11-29-2023
4339,dc_6091,11-29-2023
4340,dc_6362,11-29-2023
4341,dc_6372,11-29-2023
4342,dc_6373,11-29-2023
4343,dc_6375,11-29-2023
4344,dc_6378,11-29-2023
4345,dc_6143,11-29-2023
4346,dc_5120,11-29-2023
4347,dc_5124,11-29-2023
4348,dc_4646,11-29-2023
4349,dc_5162,11-29-2023
4350,dc_4663,11-29-2023
4351,dc_5188,11-29-2023
4352,dc_5202,11-29-2023
4353,dc_5215,11-29-2023
4354,dc_5218,11-29-2023
4355,dc_4212,11-29-2023
4356,dc_118,11-29-2023
4357,dc_127,11-29-2023
4358,dc_911,11-29-2023
4359,dc_4241,11-29-2023
4360,dc_5010,11-29-2023
4361,dc_1683,11-29-2023
4362,dc_1709,11-29-2023
4363,dc_4529,11-29-2023
4364,dc_1718,11-29-2023
4365,dc_5071,11-29-2023
4366,dc_5077,11-29-2023
4367,dc_4833,11-29-2023
4368,dc_4615,11-29-2023
4369,dc_3634,11-29-2023
4370,dc_689,11-29-2023
4371,dc_3564,11-29-2023
4372,dc_4593,11-29-2023
4373,dc_3392,11-29-2023
4374,dc_3068,11-29-2023
4375,dc_1534,11-29-2023
4376,dc_5523,11-29-2023
4377,dc_5303,11-29-2023
4378,dc_5564,11-29-2023
4379,dc_4430,11-29-2023
4380,dc_1418,11-29-2023
4381,dc_5160,11-29-2023
4382,dc_3247,11-29-2023
4383,dc_766,11-29-2023
4384,dc_5906,11-29-2023
4385,dc_1139,11-29-2023
4386,dc_1154,11-29-2023
4387,dc_1171,11-29-2023
4388,dc_5882,11-29-2023
4389,dc_5246,11-29-2023
4390,dc_5626,11-29-2023
4391,dc_3346,11-29-2023
4392,dc_3881,11-29-2023
4393,dc_3938,11-29-2023
4394,dc_4477,11-29-2023
4395,dc_1929,11-29-2023
4396,dc_3998,11-29-2023
4397,dc_4004,11-29-2023
4398,dc_1969,11-29-2023
4399,dc_1728,11-29-2023
4400,dc_3779,11-29-2023
4401,dc_1745,11-29-2023
4402,dc_2005,11-29-2023
4403,dc_3336,11-29-2023
4404,dc_1357,11-29-2023
4405,dc_4431,11-29-2023
4406,dc_3163,11-29-2023
4407,dc_3320,11-29-2023
4408,dc_1568,11-29-2023
4409,dc_3888,11-29-2023
4410,dc_3981,11-29-2023
4411,dc_3488,11-29-2023
4412,dc_1453,11-29-2023
4413,dc_4612,11-29-2023
4414,dc_822,11-29-2023
4415,dc_4674,11-29-2023
4416,dc_384,11-29-2023
4417,dc_937,11-29-2023
4418,dc_4296,11-29-2023
4419,dc_4299,11-29-2023
4420,dc_4308,11-29-2023
4421,dc_4601,11-29-2023
4422,dc_5527,11-29-2023
4423,dc_5534,11-29-2023
4424,dc_3863,11-29-2023
4425,dc_3976,11-29-2023
4426,dc_6297,11-29-2023
4427,dc_1197,11-29-2023
4428,dc_1263,11-29-2023
4429,dc_1548,11-29-2023
4430,dc_5408,11-29-2023
4431,dc_3991,11-29-2023
4432,dc_7683,11-29-2023
4433,dc_7186,11-29-2023
4434,dc_7193,11-29-2023
4435,dc_7194,11-29-2023
4436,dc_7202,11-29-2023
4437,dc_7227,11-29-2023
4438,dc_6980,11-29-2023
4439,dc_7506,11-29-2023
4440,dc_7012,11-29-2023
4441,dc_7816,11-29-2023
4442,dc_7329,11-29-2023
4443,dc_7346,11-29-2023
4444,dc_7091,11-29-2023
4445,dc_7347,11-29-2023
4446,dc_7100,11-29-2023
4447,dc_7361,11-29-2023
4448,dc_7362,11-29-2023
4449,dc_7366,11-29-2023
4450,dc_7626,11-29-2023
4451,dc_7119,11-29-2023
4452,dc_7130,11-29-2023
4453,dc_7916,11-29-2023
4454,dc_7160,11-29-2023
4455,dc_7161,11-29-2023
4456,dc_7676,11-29-2023
4457,dc_3367,11-29-2023
4458,dc_4924,11-29-2023
4459,dc_3665,11-29-2023
4460,dc_3744,11-29-2023
4461,dc_3283,11-29-2023
4462,dc_3561,11-29-2023
4463,dc_832,11-29-2023
4464,dc_842,11-29-2023
4465,dc_854,11-29-2023
4466,dc_878,11-29-2023
4467,dc_4462,11-29-2023
4468,dc_4979,11-29-2023
4469,dc_4762,11-29-2023
4470,dc_943,11-29-2023
4471,dc_4271,11-29-2023
4472,dc_4063,11-29-2023
4473,dc_4084,11-29-2023
4474,dc_4483,11-29-2023
4475,dc_4244,11-29-2023
4476,dc_663,11-29-2023
4477,dc_959,11-29-2023
4478,dc_730,11-29-2023
4479,dc_1008,11-29-2023
4480,dc_4467,11-29-2023
4481,dc_1427,11-29-2023
